,dt_opened,block_opened,position_days,hour_opened,day_opened,month_opened,weth_borrow_balance,weth_collateral_balance,weth_borrow_balance_share,weth_collateral_balance_share,usdc_borrow_balance,usdc_collateral_balance,usdc_borrow_balance_share,usdc_collateral_balance_share,wbtc_borrow_balance,wbtc_collateral_balance,wbtc_borrow_balance_share,wbtc_collateral_balance_share,comp_borrow_balance,comp_collateral_balance,comp_borrow_balance_share,comp_collateral_balance_share,uni_borrow_balance,uni_collateral_balance,uni_borrow_balance_share,uni_collateral_balance_share,link_borrow_balance,link_collateral_balance,link_borrow_balance_share,link_collateral_balance_share,collateral_usd_balance,borrow_usd_balance,borrow-collateral-ratio
1341,19-7-2023,17726469,175.0,9,19,7,0.0,4.11580342e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,7.864337094446231e-07,0.0,0.0
1342,19-7-2023,17727361,54.0,12,19,7,0.0,8.346448564e-09,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.5914357028158903e-05,0.0,0.0
1343,19-7-2023,17727511,,13,19,7,0.0,0.0,0.0,0.0,1026385.742399,0.0,1.0,0.0,0,68.99998553,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2067732.2754662798,1026292.5098945525,0.49633722995551754
1344,19-7-2023,17727635,217.0,13,19,7,0.0,5.69475338e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.0900206059548976e-06,0.0,0.0
1345,19-7-2023,17727725,,14,19,7,0.0,141.40995806949445,0.0,0.9419816977571327,241372.260575,0.0,1.0,0.0,0,0.0,0.0,0.0,0,54.13648369689367,0.0,0.05801830224286722,0,0.0,0.0,0.0,0,0.0,0.0,0.0,286512.57369768695,241351.00522184855,0.8423749160709069
1346,19-7-2023,17729586,,20,19,7,0.0,5.0049,0.0,0.2678179649859743,16981.113419999998,0.0,1.0,0.0,0,0.13923105,0.0,0.11743027558905032,0,68.00975770000001,0.0,0.5870352800961489,0,0.0,0.0,0.0,0,139.94539547,0.0,0.02771647932882651,35573.42518227659,16980.263953542362,0.4773300256170519
1347,20-7-2023,17731166,24.0,1,20,7,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1348,20-7-2023,17733863,159.0,10,20,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00030309744279956655,0.0,0.0
1349,20-7-2023,17734867,,14,20,7,0.0,11.0,0.0,1.0,10200.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21097.400572093295,10199.701465993876,0.4834577336264634
1350,20-7-2023,17735033,175.0,14,20,7,0.0,2.51201779e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,4.7649067127698364e-07,0.0,0.0
1351,20-7-2023,17735789,13.0,17,20,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00029761745133438986,0.0,0.0
1352,21-7-2023,17741981,52.0,14,21,7,0.0,8.950192092e-09,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.6902407596517503e-05,0.0,0.0
1353,21-7-2023,17744464,10.0,22,21,7,0.0,3.23573467e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,6.127867072318608e-07,0.0,0.0
1354,22-7-2023,17749316,,14,22,7,0.0,29.5,0.0,1.0,40377.85016,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,55685.185157899374,40379.862433209455,0.7251455179453823
1355,24-7-2023,17759790,212.0,1,24,7,0.0,0.0,,0.0,0.0,12221.983712000001,,0.9999999999886776,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,1.7509985565e-08,,1.1322387529571483e-11,12221.773373465576,0.0,0.0
1356,24-7-2023,17760610,14.0,4,24,7,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1357,24-7-2023,17761126,170.0,6,24,7,0.0,3.9240525e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,7.33626459395689e-07,0.0,0.0
1358,24-7-2023,17762244,75.0,10,24,7,0.0,1.2396532317e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.286466220681095e-05,0.0,0.0
1359,24-7-2023,17762460,,10,24,7,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1360,25-7-2023,17766585,135.0,0,25,7,0.0,6.43251622e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.1902096892718433e-06,0.0,0.0
1361,25-7-2023,17768228,,6,25,7,0.0,0.11231785481252557,0.0,0.022488174728356035,5249.368152,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1567.2306837996673,0.0,0.9775118252716439,0,0.0,0.0,0.0,9246.988294510218,5249.702953558564,0.5677202983673316
1362,25-7-2023,17770551,157.0,13,25,7,0.0,4.2572346900000006e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,7.936827057620438e-07,0.0,0.0
1363,25-7-2023,17772265,,19,25,7,0.0,0.0,0.0,0.0,400043.278501,0.0,1.0,0.0,0,29.89403519,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,875602.3594223785,400089.42032156116,0.4569304959222518
1364,26-7-2023,17776306,40.0,9,26,7,0.0,4.736296769999999e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,8.784104903941911e-07,0.0,0.0
1365,26-7-2023,17780463,7.0,23,26,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,2.4093671348e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,7.398124578470566e-06,0.0,0.0
1366,27-7-2023,17787824,9.0,23,27,7,0.0,9.704079078000001e-09,,0.05829913415360598,0.0,0.0,,0.0,0,1e-08,,0.941700865846394,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0003096341010038185,0.0,0.0
1367,28-7-2023,17787991,20.0,0,28,7,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1368,28-7-2023,17788990,5.0,3,28,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0002919445538765504,0.0,0.0
1369,28-7-2023,17790117,0.0,7,28,7,0.0,1.2051530534e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.2436949615572767e-05,0.0,0.0
1370,28-7-2023,17791180,1.0,11,28,7,0.0,8.647079460000001e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.6140486232166035e-06,0.0,0.0
1371,28-7-2023,17793194,223.0,17,28,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00029321951592731443,0.0,0.0
1372,28-7-2023,17794217,55.0,21,28,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,2.0498548191600001e-07,,1.0,1.5942707919351195e-06,0.0,0.0
1373,29-7-2023,17796016,3.0,3,29,7,0.0,9.169784630000001e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.7189602342390604e-06,0.0,0.0
1374,29-7-2023,17797455,95.0,8,29,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00029316369795253375,0.0,0.0
1375,29-7-2023,17798109,1.0,10,29,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,2.1819299756e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,6.69976341414983e-06,0.0,0.0
1376,29-7-2023,17799946,162.0,16,29,7,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1377,30-7-2023,17802793,99.0,2,30,7,0.0,7.23118589e-09,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.3587626991225144e-05,0.0,0.0
1378,30-7-2023,17804494,0.0,7,30,7,0.0,1.2051530534e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.259986682828478e-05,0.0,0.0
1379,30-7-2023,17805855,8.0,12,30,7,0.0,3.58693087e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,6.729766097040184e-07,0.0,0.0
1380,30-7-2023,17805994,25.0,12,30,7,0.0,1.2841910291564e-05,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.024104792043735248,0.0,0.0
1381,30-7-2023,17808309,156.0,20,30,7,0.0,7.84023669e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.4581478113841e-06,0.0,0.0
1382,30-7-2023,17808826,3.0,22,30,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.9985126726722751,0,0.0,,0.0,0,6.8713268598e-08,,0.001487327327725008,0,0.0,,0.0,0.0002920970078713026,0.0,0.0
1383,31-7-2023,17809637,6.0,1,31,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0002941580488576416,0.0,0.0
1384,31-7-2023,17810215,134.0,3,31,7,0.0,8.041967559999999e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.5044983869104692e-06,0.0,0.0
1385,31-7-2023,17810729,7.0,4,31,7,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00029419166917096583,0.0,0.0
1386,31-7-2023,17811286,,6,31,7,5.98008969752e-07,6.40854614881e-07,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0011957856156976064,0.0011158389242782803,0.9331429560869184
1387,31-7-2023,17811493,3.0,7,31,7,0.0,1.2051530534e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.2492052943178e-05,0.0,0.0
1388,31-7-2023,17811498,5.0,7,31,7,0.0,4.83479491e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,9.023107390678417e-07,0.0,0.0
1389,31-7-2023,17812498,0.0,10,31,7,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1390,31-7-2023,17812686,,11,31,7,0.0,4.8,0.0,0.11599661103021904,68862.258025,0.0,1.0,0.0,0,1.83999073,0.0,0.6975121565944862,0,41.5634458988106,0.0,0.1650436158379328,0,254.9095,0.0,0.021447616537362147,0,0.0,0.0,0.0,77327.0557943857,68865.21737614067,0.8905707927022951
1391,31-7-2023,17812843,,11,31,7,0.0,0.0,0.0,0.0,15903.339407,0.0,1.0,0.0,0,0.63862698,0.0,0.5162013335849892,0,57.143395458007525,0.0,0.48379866641501085,0,0.0,0.0,0.0,0,0.0,0.0,0.0,36267.701603880945,15904.056103409419,0.438518444789111
1392,31-7-2023,17813872,,15,31,7,0.0,0.0,0.0,0.0,235173.0746,0.0,1.0,0.0,0,9.8,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,287591.59770065226,235194.82312853448,0.8178083956866625
1393,31-7-2023,17814133,0.0,16,31,7,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1394,1-8-2023,17816719,16.0,0,1,8,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,1.36764890432e-07,,1.0,1.0293569023577784e-06,0.0,0.0
1395,1-8-2023,17817295,,2,1,8,0.0,15.0,0.0,1.0,25695.797139,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,27439.554247472657,25701.435494498804,0.9366564508556496
1396,1-8-2023,17817381,260.0,3,1,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1397,1-8-2023,17818026,,5,1,8,0.0,0.0,0.0,0.0,119675.05530899999,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,26999.99998419094,0.0,1.0,200582.5366077837,119696.20017453707,0.5967428780133006
1398,1-8-2023,17820429,4.0,13,1,8,0.0,7.763127226000001e-09,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.4225684926712857e-05,0.0,0.0
1399,1-8-2023,17821683,16.0,17,1,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1400,1-8-2023,17821695,0.0,17,1,8,0.0,3.13124222e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,5.746403281546883e-07,0.0,0.0
1401,1-8-2023,17822890,,21,1,8,0.7,0.81,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1498.2048596601062,1294.7449404470053,0.8641975308641975
1402,2-8-2023,17823723,,0,2,8,0.0,0.0,0.0,0.0,2438166.008252,0.0,1.0,0.0,0,234.10706665,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6950637.520365185,2439542.258191281,0.3509810792238102
1403,2-8-2023,17823725,170.0,0,2,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1404,2-8-2023,17824444,243.0,2,2,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1405,2-8-2023,17824574,0.0,3,2,8,0.0,0.002059497004667747,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,3.8449393858539156,0.0,0.0
1406,2-8-2023,17828208,15.0,15,2,8,0.0,0.002059497004667747,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,3.788520129777466,0.0,0.0
1407,2-8-2023,17830543,2.0,23,2,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1408,3-8-2023,17832973,0.0,7,3,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1409,3-8-2023,17833333,105.0,8,3,8,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00029071762927559264,0.0,0.0
1410,3-8-2023,17834049,0.0,11,3,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1411,3-8-2023,17835285,,15,3,8,0.0,2.4,0.0,0.034017499549282494,77794.766022,0.0,1.0,0.0,0,2.03546568,0.0,0.4581745099080106,0,195.0,0.0,0.4600169799234508,0,1000.0,0.0,0.04779101061925614,0,0.0,0.0,0.0,130160.55960604029,77874.4717702155,0.5982954591307829
1412,3-8-2023,17836673,7.0,19,3,8,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0002924267339749279,0.0,0.0
1413,4-8-2023,17838920,3.0,3,4,8,0.0,0.0,,0.0,0.0,56.390756999999994,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,56.431789189259284,0.0,0.0
1414,4-8-2023,17838956,204.0,3,4,8,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,8.070149644e-08,,1.0,0,0.0,,0.0,4.920848849419556e-07,0.0,0.0
1415,4-8-2023,17841966,14.0,13,4,8,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0002919413252132848,0.0,0.0
1416,4-8-2023,17843093,,17,4,8,0.0,25.00000040712871,0.0,1.0,45809.505377999994,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,46130.89455785864,45848.12551002151,0.9938702890861465
1417,4-8-2023,17843171,,17,4,8,0.0,12.0,0.0,1.0,9385.589355,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,22127.776103577053,9393.390987545503,0.4245067802374871
1418,4-8-2023,17844191,13.0,21,4,8,0.0,2.56875626e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,4.6928173541400935e-07,0.0,0.0
1419,5-8-2023,17849481,12.0,14,5,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1420,6-8-2023,17852569,0.0,1,6,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1421,6-8-2023,17852918,250.0,2,6,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1422,6-8-2023,17856192,6.0,13,6,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1423,6-8-2023,17856475,52.0,14,6,8,0.0,2.37,0.0,0.528293316487063,5800.0,0.0,1.0,0.0,0,0.1332063,0.0,0.471706683512937,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8200.46980730131,5807.384918896834,0.7081770990396445
1424,6-8-2023,17856538,0.0,14,6,8,0.0,7.763127226000001e-09,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.4203024221682393e-05,0.0,0.0
1425,6-8-2023,17856733,13.0,15,6,8,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00029039290304212897,0.0,0.0
1426,7-8-2023,17859799,0.0,1,7,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1427,7-8-2023,17860976,,5,7,8,0.0,0.00013000000000000002,0.0,1.0,0.176696,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.23924560913264126,0.1769712442490738,0.7397052965388315
1428,7-8-2023,17861746,35.0,8,7,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1429,7-8-2023,17863453,136.0,13,7,8,0.0,4.13814618e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,7.574984190438642e-07,0.0,0.0
1430,7-8-2023,17863605,0.0,14,7,8,0.0,7.763127226000001e-09,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.4205286151455459e-05,0.0,0.0
1431,7-8-2023,17864849,,18,7,8,0.0,49.0,0.0,1.0,59545.995823000005,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,89516.05297256743,59628.45492814561,0.6661202426610454
1432,8-8-2023,17866819,0.0,1,8,8,0.0,1.3509158661000002e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.4774909792457944e-05,0.0,0.0
1433,8-8-2023,17867313,9.0,2,8,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1434,8-8-2023,17867406,81.0,3,8,8,0.0,1.3077318469e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.3929228835540043e-05,0.0,0.0
1435,8-8-2023,17867486,1.0,3,8,8,0.0,1.2051530534e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.204950315762049e-05,0.0,0.0
1436,8-8-2023,17870396,,13,8,8,0.0,0.0,0.0,0.0,184537.562041,0.0,1.0,0.0,0,17.08618064,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,504497.318798318,184742.68257369826,0.36619160437511167
1437,8-8-2023,17871348,31.0,16,8,8,0.0,3.23573467e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,5.971251077837684e-07,0.0,0.0
1438,9-8-2023,17879115,32.0,18,9,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1439,10-8-2023,17883904,247.0,10,10,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1440,10-8-2023,17885381,204.0,15,10,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1441,10-8-2023,17886991,242.0,20,10,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1442,11-8-2023,17889315,,4,11,8,0.0,50.0,0.0,0.7584206933654849,80000.0,0.0,1.0,0.0,0,1.0,0.0,0.24157930663451516,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,121852.5571162714,80090.51850230402,0.6572740071911815
1443,11-8-2023,17889605,3.0,5,11,8,0.0,1.3539688071000001e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.5011228718655453e-05,0.0,0.0
1444,11-8-2023,17894115,6.0,20,11,8,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0002938418747300238,0.0,0.0
1445,12-8-2023,17900601,,18,12,8,0.0,1.0116809461717815,0.0,0.06561352047007944,462.00123099999996,0.0,1.0,0.0,0,0.00942041,0.0,0.0097154781503612,0,80.16094438856908,0.0,0.8636712275197955,0,151.108,0.0,0.03284098970693201,0,107.066,0.0,0.028158784152831816,28499.223784329144,462.3170086892135,0.016222091246689586
1446,12-8-2023,17900787,189.0,19,12,8,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0,0
1447,12-8-2023,17901529,,21,12,8,0.0,60.0,0.0,1.0,81533.450738,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,110844.00314167436,81587.82536827879,0.7360598954911253
1448,13-8-2023,17908185,144.0,20,13,8,0.0,4.57600015e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,8.508034291912451e-07,0.0,0.0
1449,14-8-2023,17910518,155.0,3,14,8,0.0,0.08,0.0,0.0010018743553727488,24000.0,0.0,1.0,0.0,0,5.0,0.0,0.9948311088476649,0,2.0,0.0,0.004167016796962166,0,0.0,0.0,0.0,0,0.0,0.0,0.0,147374.8590666558,24023.947999956814,0.1630125256919912
1450,14-8-2023,17910987,,5,14,8,3.206870916002e-06,9.7364264313982e-05,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1799281808502498,0.005926265187780535,0.03293683713010378
1451,14-8-2023,17911349,3.0,6,14,8,0.0,5.53872616e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.0242446540508957e-06,0.0,0.0
1452,14-8-2023,17913227,116.0,12,14,8,0.0,1.3578036299999998e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.5070629542966705e-07,0.0,0.0
1453,15-8-2023,17916982,12.0,1,15,8,0.0,7.32704731e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.3528465689297645e-06,0.0,0.0
1454,15-8-2023,17921840,,17,15,8,0.0,1009.8,0.0,0.5684833751432233,1697478.584434,0.0,1.0,0.0,0,7.28,0.0,0.06538954685625777,0,3897.8468318765003,0.0,0.3661270780005189,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3268974.839059151,1699775.858181282,0.519972144744466
1455,16-8-2023,17929020,251.0,17,16,8,0.0,54.85447277080093,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,100063.67885325778,0.0,0.0
1456,17-8-2023,17931986,0.0,3,17,8,0.0,1.2051530534e-08,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.168490098110653e-05,0.0,0.0
