,dt_opened,block_opened,position_days,hour_opened,day_opened,month_opened,weth_borrow_balance,weth_collateral_balance,weth_borrow_balance_share,weth_collateral_balance_share,usdc_borrow_balance,usdc_collateral_balance,usdc_borrow_balance_share,usdc_collateral_balance_share,wbtc_borrow_balance,wbtc_collateral_balance,wbtc_borrow_balance_share,wbtc_collateral_balance_share,comp_borrow_balance,comp_collateral_balance,comp_borrow_balance_share,comp_collateral_balance_share,uni_borrow_balance,uni_collateral_balance,uni_borrow_balance_share,uni_collateral_balance_share,link_borrow_balance,link_collateral_balance,link_borrow_balance_share,link_collateral_balance_share,collateral_usd_balance,borrow_usd_balance,borrow-collateral-ratio,liquidation_event_happened
538,9-12-2023,18749642,259.64999999999986,15,9,12,0.0,0.0,0.0,0.0,321267.680345,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,35001.889470674985,0.0,1.0,581866.0888549056,321169.6075389232,0.5519648140536512,False
539,10-12-2023,18752511,259.64999999999986,1,10,12,0.0,1.0152906835782e-05,0.0,0.2962827559227674,0.043868,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0083,0.0,0.7037172440772325,0,0.0,0.0,0.0,0.0803604354626545,0.04385477763620204,0.5457259829880147,False
540,10-12-2023,18752555,259.64999999999986,1,10,12,0.0,150.0,0.0,1.0,185000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,352082.79865471885,184944.20129337977,0.5252861031553864,False
541,10-12-2023,18752718,259.64999999999986,2,10,12,0.0,40.0,0.0,0.13886995488817688,230482.74130599998,0.0,1.0,0.0,0,8.00365372,0.0,0.5168014497327358,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14282.75418376,0.0,0.3443285953790873,676065.205222405,230413.415103212,0.3408153730192532,False
542,10-12-2023,18756011,259.64999999999986,13,10,12,0.0,15.0,0.0,0.4640235847586266,57147.64917300001,0.0,1.0,0.0,0,0.22008654,0.0,0.12694579617344348,0,0.0,0.0,0.0,0,1965.9480691145402,0.0,0.17140886421584475,0,1124.334949324028,0.0,0.2376217548520853,75717.06428105646,57132.960639769226,0.7545585817708893,False
543,10-12-2023,18756717,259.64999999999986,15,10,12,0.0,6.015255431715815,0.0,0.3188964537455918,21737.562768,0.0,1.0,0.0,0,0.0,0.0,0.0,0,2.1100432968591623,0.0,0.01463005898140886,0,2010.4063708803478,0.0,0.3028032142368394,0,1000.1472056942564,0.0,0.36367027303615995,44285.74429003272,21733.88693774491,0.4907648564153521,False
544,11-12-2023,18760975,259.64999999999986,5,11,12,0.0,0.0,0.0,0.0,350.0,0.0,1.0,0.0,0,0.01862298,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,777.3180474339697,349.9407105105843,0.4501898697267935,False
545,11-12-2023,18761004,259.64999999999986,5,11,12,0.0,0.0,0.0,0.0,254290.90608699998,0.0,1.0,0.0,0,11.00622834,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,459788.96903807117,254247.83107671372,0.5529663567367176,False
546,11-12-2023,18761414,85.0,7,11,12,0.0,1.0002550814188946,0.0,0.009185459765610773,217800.594369,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16138.646914792658,0.0,0.9908145402343892,244109.425509585,217796.472272706,0.8922083685136286,True
547,11-12-2023,18761651,259.64999999999986,8,11,12,0.0,18.01,0.0,0.14620798250663086,265159.834008,0.0,1.0,0.0,0,0.18541218,0.0,0.028237960866484536,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15226.553860982463,0.0,0.8255540566268847,276157.40511339146,265156.6081162468,0.960164758237688,True
548,11-12-2023,18762100,259.64999999999986,9,11,12,0.0,0.000314192190206396,0.0,1.0,0.595109,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.7042387570885188,0.5951278412464683,0.8450654486936512,False
549,11-12-2023,18765417,259.64999999999986,20,11,12,0.0,115.0,0.0,0.35361368490868084,405448.163896,0.0,1.0,0.0,0,0.21589722,0.0,0.012350671014112186,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,31059.748868506973,0.0,0.6340356440772069,710479.7050620103,405741.687806432,0.5710813200090199,False
550,11-12-2023,18765722,259.64999999999986,21,11,12,0.0,5.5,0.0,0.15462006287016186,66352.241918,0.0,1.0,0.0,0,1.61647832,0.0,0.8453799371298382,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,78601.62791040479,66397.1745037426,0.8447302717372009,False
551,11-12-2023,18765861,259.64999999999986,22,11,12,0.0,5.9,0.0,0.18413340951013465,51102.39453,0.0,1.0,0.0,0,1.40501002,0.0,0.8158665904898653,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,70871.23030839566,51135.84352140054,0.721531759768855,False
552,12-12-2023,18767011,82.0,2,12,12,0.0,0.0,0.0,0.0,42855.17927,0.0,1.0,0.0,0,1e-08,0.0,5.2773101053133635e-09,0,0.0,0.0,0.0,0,3749.522850652104,0.0,0.2918356224531149,0,3749.493082995879,0.0,0.708164372269575,78946.52861524952,42873.54978826716,0.5430707409215405,False
553,12-12-2023,18768471,259.64999999999986,6,12,12,0.0,150.0,0.0,1.0,150000.181068,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,332749.81809752464,150052.49852933464,0.4509468987458806,False
554,14-12-2023,18780901,259.64999999999986,0,14,12,0.0,70.0,0.0,1.0,110562.093494,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,158249.662102197,110568.98887406783,0.698699683811412,False
555,14-12-2023,18781936,259.64999999999986,4,14,12,0.0,51.278998844693156,0.0,1.0,35259.612528,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,115526.7881208082,35256.975581093786,0.3051844178704683,False
556,14-12-2023,18783163,259.64999999999986,8,14,12,0.0,0.0,0.0,0.0,500.299135,0.0,1.0,0.0,0,0.0,0.0,0.0,0,10.016204473353696,0.0,0.8036069026577408,0,119.4724401277978,0.0,0.19639309734225915,0,0.0,0.0,0.0,3827.173769615515,500.22954101422914,0.13070468474298805,False
557,14-12-2023,18784282,259.64999999999986,12,14,12,0.0,31.55,0.0,0.7376796181034166,78739.19767899999,0.0,1.0,0.0,0,0.6,0.0,0.2623203818965835,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,98791.66089791033,78730.05607060103,0.7969301796834795,False
558,15-12-2023,18787945,259.64999999999986,0,15,12,0.0,955.0,0.0,0.9773025856645664,1201082.788913,0.0,1.0,0.0,0,0.0,0.0,0.0,0,167.4658882043376,0.0,0.02269741433543343,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2265523.8042365764,1200995.4508372059,0.5301182219278913,False
559,15-12-2023,18789839,19.0,6,15,12,0.0,0.0,0.0,0.0,580132.510445,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,48798.44025637066,0.0,1.0,730934.1411044204,580087.1467790281,0.7936243693618321,False
560,15-12-2023,18792054,259.64999999999986,14,15,12,0.0,0.3602388274397474,0.0,1.0,364.099848,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,810.3501428826529,364.11866650139086,0.4493349815502149,False
561,16-12-2023,18797881,259.64999999999986,9,16,12,0.0,40.61345571053432,0.0,0.8517416745000007,61528.754764,0.0,1.0,0.0,0,0.37646353,0.0,0.14825832549999932,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,106997.07429693412,61576.397750448436,0.5754960886085915,False
562,16-12-2023,18800566,259.64999999999986,19,16,12,20.502820504967712,21.561752808845405,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,48392.96019967841,46016.304215815886,0.9508883942198206,True
563,16-12-2023,18801273,259.64999999999986,21,16,12,0.0,42.68200262190617,0.0,0.737879101646162,78422.156921,0.0,1.0,0.0,0,0.80240775,0.0,0.262120898353838,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,129421.30043195045,78469.6298112569,0.6063115541982684,False
564,17-12-2023,18804829,51.0,9,17,12,0.0,2.78198412e-10,0.0,7.374929499141436e-13,640000.0,0.0,1.0,0.0,0,20.0,0.0,0.9999999999992624,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,834041.2867360145,640599.4670949093,0.7680668538626767,False
565,17-12-2023,18808371,259.64999999999986,21,17,12,0.0,0.0,0.0,0.0,18248.488007,0.0,1.0,0.0,0,0.63527706,0.0,0.9709435430150024,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,55.9137479471488,0.0,0.029056456984997668,27493.32948385966,18274.185427969976,0.6646770606193073,False
566,19-12-2023,18821354,259.64999999999986,17,19,12,0.0,21.0,0.0,1.0,18148.226947,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,45793.922479518944,18155.463298679282,0.3964601046525159,False
567,20-12-2023,18823563,71.0,0,20,12,0.0,17.3,0.0,0.4738574390801134,66504.794705,0.0,1.0,0.0,0,0.9905533999999999,0.0,0.5261425609198865,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,79546.41364902425,66530.33513710387,0.8363712716282836,False
568,20-12-2023,18824836,259.64999999999986,4,20,12,0.0,13.55,0.0,1.0,19736.033996000002,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29803.2812100823,19743.92605474204,0.6624749105834282,False
569,21-12-2023,18832960,259.64999999999986,8,21,12,0.0,0.0,0.0,0.0,33258.452662,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5835.26918775,0.0,1.0,84847.51165004556,33257.168644522084,0.3919639833598376,False
570,23-12-2023,18845837,259.64999999999986,3,23,12,0.0,36.10771227942793,0.0,0.7910207970597819,31504.844473,0.0,1.0,0.0,0,0.4002192,0.0,0.16790162385351587,0,0.0,0.0,0.0,0,692.6193353240343,0.0,0.04107757908670219,0,0.0,0.0,0.0,103870.75383797668,31490.9164753914,0.3031740438171139,False
571,24-12-2023,18852670,4.0,2,24,12,0.0,0.0,0.0,0.0,98614.746947,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25000.000000158976,0.0,1.0,0,0.0,0.0,0.0,168995.7310321572,98576.87869320923,0.5833098747000398,False
572,24-12-2023,18852825,259.64999999999986,3,24,12,0.0,0.13,0.0,1.0,200.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,301.4016774340671,199.92320428641224,0.6633115183313679,False
573,25-12-2023,18866144,259.64999999999986,23,25,12,0.0,0.0,0.0,0.0,0.182104,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.006999999999999999,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.149397296132403,0.18206630565624396,0.08470574797123441,False
574,26-12-2023,18868719,259.64999999999986,8,26,12,0.0,0.25,0.0,1.0,250.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,559.2538308454384,249.95812104520888,0.44694932293506295,False
575,27-12-2023,18878786,259.64999999999986,18,27,12,0.0,0.3002723959400957,0.0,1.0,201.75936299999998,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,703.3763928674445,201.73009153320493,0.28680247670925485,False
576,27-12-2023,18879273,0.0,20,27,12,0.0,0.0,0.0,0.0,4788512.934366001,0.0,1.0,0.0,0,114.20000001,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4922381.734597923,4787598.823375277,0.9726183545913764,True
577,27-12-2023,18879347,259.64999999999986,20,27,12,0.0,0.1,0.0,1.0,193.566748,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,235.10598961353585,193.53008564324847,0.8231610175537029,False
578,28-12-2023,18882784,259.64999999999986,7,28,12,0.0,0.0,0.0,0.0,4788512.934366001,0.0,1.0,0.0,0,114.20000001,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4910615.51998328,4786538.523001667,0.9747329033444598,True
579,28-12-2023,18886141,22.0,19,28,12,0.0,0.25,0.0,1.0,500.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,591.1560154942903,499.83103506988937,0.8455145883138141,True
580,28-12-2023,18887365,259.64999999999986,23,28,12,0.0,0.8,0.0,0.016462510758211462,105505.398619,0.0,1.0,0.0,0,2.57771834,0.0,0.9619774238767416,0,8.018613716671796,0.0,0.021560065365046926,0,0.0,0.0,0.0,0,0.0,0.0,0.0,114200.4663948625,105469.82657187244,0.9235498759453156,True
581,29-12-2023,18889907,259.64999999999986,7,29,12,0.0,608.3,0.0,0.4324915653967645,2694065.633151,0.0,1.0,0.0,0,44.00004318,0.0,0.5675084346032355,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3288296.4571125167,2693095.4622120075,0.8189941197019805,False
582,29-12-2023,18891504,96.0,13,29,12,0.0,80.0000000008508,0.0,1.0,110000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,188897.35999277155,109943.67837411523,0.5820286656114327,False
583,29-12-2023,18892534,259.64999999999986,16,29,12,0.0,1.4,0.0,1.0,800.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3237.134186848634,799.6226084555423,0.2470155891912466,False
584,29-12-2023,18894181,259.64999999999986,22,29,12,0.0,11.35,0.0,1.0,22259.955004,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,25738.202607839907,22257.45151367585,0.8647632413498907,False
585,30-12-2023,18898311,259.64999999999986,12,30,12,0.0,2.0,0.0,1.0,2800.005016,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4581.040162237122,2799.662813233103,0.6111412941348031,False
586,30-12-2023,18900008,12.0,18,30,12,0.0,0.0,0.0,0.0,98614.746947,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25000.000000158976,0.0,1.0,0,0.0,0.0,0.0,187913.9456372812,98614.26974540438,0.5247842006135802,False
587,30-12-2023,18900146,105.0,18,30,12,0.0,5.49,0.0,0.2271119832584501,50204.925794999996,0.0,1.0,0.0,0,1.00528871,0.0,0.7657610894444321,0,1.294316,0.0,0.007126927297117886,0,0.0,0.0,0.0,0,0.0,0.0,0.0,55764.350665357015,50205.69740447356,0.9003188740734912,True
588,31-12-2023,18904540,259.64999999999986,9,31,12,0.0,0.0,0.0,0.0,4922.491499000002,0.0,1.0,0.0,0,0.16092352,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6846.405978142482,4923.308939593972,0.7191085301268871,False
589,31-12-2023,18906517,4.0,16,31,12,0.0,0.0,0.0,0.0,3007.076157,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,552.45,0.0,1.0,8459.326675410719,3008.005800713629,0.3555845419065322,False
590,1-1-2024,18912124,259.64999999999986,10,1,1,0.0,0.43,0.0,0.27048999765549514,1000.0,0.0,1.0,0.0,0,0.0625389,0.0,0.7295100023445048,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3649.852304375057,1000.2201941006184,0.2740440189597974,False
591,2-1-2024,18916636,259.64999999999986,2,2,1,0.0,2.55,0.0,1.0,2609.345133,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6069.342336694248,2608.7170692802565,0.4298187389280023,False
592,2-1-2024,18917755,259.64999999999986,5,2,1,0.0,15.0,0.0,1.0,15000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35694.700204254215,14995.002821619331,0.4200904542078819,False
593,2-1-2024,18919676,259.64999999999986,12,2,1,0.0,0.0,0.0,0.0,155228.473264,0.0,1.0,0.0,0,4.19059496,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,190204.01801440524,155131.48930438355,0.8156057423173603,True
594,2-1-2024,18921877,259.64999999999986,19,2,1,0.0,0.0,0.0,0.0,0.00025699999999999996,0.0,1.0,0.0,0,1e-08,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0004496299643263248,0.00025687321868814514,0.5712991550129789,False
595,2-1-2024,18922451,259.64999999999986,21,2,1,0.0,0.0,0.0,0.0,36.096289,0.0,1.0,0.0,0,0.00170696,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,76.52759829689201,36.082034074826716,0.4714904802688954,False
596,3-1-2024,18923944,259.64999999999986,2,3,1,0.0,0.0,0.0,0.0,9125.450698999999,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2686.1507739999997,0.0,1.0,0,0.0,0.0,0.0,19486.34685079748,9121.985837930244,0.4681219064699615,False
597,3-1-2024,18923987,259.64999999999986,2,3,1,0.0,2.37,0.0,0.4824103119998235,5800.0,0.0,1.0,0.0,0,0.1332063,0.0,0.5175896880001766,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11653.498100773633,5797.797871346186,0.497515666215391,False
598,3-1-2024,18924259,259.64999999999986,3,3,1,0.0,735.0,0.0,0.04264104812913856,33572222.164692,0.0,1.0,0.0,0,863.9281030999997,0.0,0.9573589518708616,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,40861985.940250695,33559465.252030835,0.8212881601276607,True
599,3-1-2024,18926871,100.0,12,3,1,0.0,0.0,0.0,0.0,23870.327668,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3863.9187628903774,0.0,1.0,0,0.0,0.0,0.0,25038.362587457385,23856.166699254056,0.952784616642802,True
600,3-1-2024,18927649,5.0,15,3,1,0.0,0.0,0.0,0.0,580132.510445,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,48798.44025637066,0.0,1.0,675405.9596967533,579604.0378676957,0.8581565346683181,True
601,3-1-2024,18927655,259.64999999999986,15,3,1,0.0,9.98346400441e-07,0.0,1.0,0.00182,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.002202229498768452,0.0018183420682803032,0.8256823683894756,False
602,4-1-2024,18932413,0.0,7,4,1,0.0,0.15,0.0,1.0,275.15883199999996,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,335.7301490580288,274.96475635850885,0.8190052550537634,False
603,4-1-2024,18932709,259.64999999999986,8,4,1,0.0,0.15,0.0,1.0,275.15883199999996,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,333.50025633573955,274.96474230040053,0.8244813521929936,False
604,4-1-2024,18933652,259.64999999999986,11,4,1,0.0,0.0,0.0,0.0,3500.0,0.0,1.0,0.0,0,0.5,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21487.806756064623,3497.0174470760608,0.1627442710545169,False
605,4-1-2024,18935306,259.64999999999986,16,4,1,0.0,9525.457975938714,0.0,1.0,15007500.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21861339.03021276,14995011.965392042,0.685914615965137,False
606,4-1-2024,18935375,95.0,17,4,1,0.0,0.0,0.0,0.0,300000.0,0.0,1.0,0.0,0,11.98839553,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,527117.3310104305,299738.2255703243,0.5686366354066874,False
607,4-1-2024,18935463,259.64999999999986,17,4,1,0.0,19.290174211002835,0.0,1.0,35100.000191,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,44022.21397394054,35070.792793557084,0.7966612677480884,False
608,4-1-2024,18936319,259.64999999999986,20,4,1,0.0,0.0,0.0,0.0,4832305.111485,0.0,1.0,0.0,0,216.63016415,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9542522.339133156,4827959.377266591,0.5059416374083294,False
609,6-1-2024,18951293,259.64999999999986,23,6,1,0.0,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,409.37441817250175,0.0,1.0,0,0.0,0.0,0.0,2584.566570237225,999.2717673115692,0.38663030730907066,False
610,7-1-2024,18951596,69.0,0,7,1,0.0,0.0,0.0,0.0,123931.818645,0.0,1.0,0.0,0,6.39335098,0.0,0.8749113502157593,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2999.380301525593,0.0,0.12508864978424072,320283.9904091872,123869.16612010599,0.3867479169403807,False
611,7-1-2024,18956011,259.64999999999986,15,7,1,0.0,37.3982729237827,0.0,1.0,67932.741785,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,84090.73001030329,67901.35748335185,0.807477322114247,False
612,7-1-2024,18956069,259.64999999999986,15,7,1,0.0,0.15,0.0,1.0,180.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,337.144125,179.91729658903546,0.5336509915130079,False
613,8-1-2024,18959082,259.64999999999986,1,8,1,0.0,0.0,0.0,0.0,222645.37192399998,0.0,1.0,0.0,0,7.34071758,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,320717.70255925664,222518.83469404274,0.6938152553426002,False
614,8-1-2024,18962633,259.64999999999986,13,8,1,0.0,8.0,0.0,0.02761150623249432,509827.127974,0.0,1.0,0.0,0,14.1876,0.0,0.9723884937675056,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,656431.5619138641,509474.7518247741,0.7761277509865172,False
615,8-1-2024,18962932,259.64999999999986,14,8,1,0.0,431.9,0.0,1.0,501200.35064399993,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,980011.1320663914,500846.44487886893,0.5110619956151057,False
616,9-1-2024,18966831,259.64999999999986,3,9,1,0.0,250.0,0.0,1.0,225000.27401700002,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,577857.7259865636,224844.20853964987,0.38909959740657335,False
617,9-1-2024,18968314,259.64999999999986,8,9,1,0.0,0.30000000138026256,0.0,1.0,370.953498,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,689.9479571972807,370.7625902496064,0.537377618676813,False
618,9-1-2024,18969791,259.64999999999986,13,9,1,0.0,0.0,0.0,0.0,30558.500609,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3519.495698198158,0.0,1.0,48168.981108800246,30543.969085307686,0.6341003770936614,False
619,9-1-2024,18971590,259.64999999999986,19,9,1,0.0,0.0,0.0,0.0,601.515173,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,0.0,1.0,1358.0979760936348,601.3133764153562,0.442761411179585,False
620,10-1-2024,18973829,259.64999999999986,3,10,1,0.0,52.0,0.0,1.0,112246.044802,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,122300.08412368414,112214.33543009985,0.9175327738664152,True
621,10-1-2024,18975104,259.64999999999986,7,10,1,0.0,0.0,0.0,0.0,98226.660946,0.0,1.0,0.0,0,4.10635546,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,188683.78739190465,98199.21297374416,0.5204433000371146,False
622,11-1-2024,18980614,259.64999999999986,2,11,1,0.0,0.0,0.0,0.0,15833.945312,0.0,1.0,0.0,0,0.41403952,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,19305.47699127984,15829.563464310075,0.8199519479088855,True
623,11-1-2024,18984237,17.0,14,11,1,0.0,0.0,0.0,0.0,112236.138749,0.0,1.0,0.0,0,2.96037618,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,141192.85381973805,112201.60544904503,0.7946691522525188,True
624,11-1-2024,18984300,63.0,14,11,1,0.0,21.0,0.0,0.5257392366094568,79475.429393,0.0,1.0,0.0,0,1.04521554,0.0,0.4742607633905431,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,104891.694445384,79449.3123548165,0.7574414044401288,True
625,12-1-2024,18988186,259.64999999999986,3,12,1,0.0,20.0,0.0,0.6599250131590132,54455.388264999994,0.0,1.0,0.0,0,0.58095626,0.0,0.3400749868409869,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,78690.13905277205,54451.7708821661,0.6919770575783206,False
626,12-1-2024,18989364,259.64999999999986,7,12,1,0.0,0.15,0.0,0.3290331834351349,507.789082,0.0,1.0,0.0,0,0.01735237,0.0,0.6709668165648651,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1189.3721510434955,507.7667661789467,0.4269200062683977,False
627,12-1-2024,18990790,259.64999999999986,12,12,1,0.0,32.0,0.0,0.18708093589235464,279197.55512,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,54128.00165743497,0.0,0.8129190641076454,0,0.0,0.0,0.0,456718.7799941246,279192.1292031523,0.6112998664227121,False
