,dt_opened,block_opened,position_days,hour_opened,day_opened,month_opened,weth_borrow_balance,usdc_borrow_balance,wbtc_borrow_balance,comp_borrow_balance,uni_borrow_balance,link_borrow_balance,weth_collateral_balance,usdc_collateral_balance,wbtc_collateral_balance,comp_collateral_balance,uni_collateral_balance,link_collateral_balance
931,28-3-2023,16925061,24,9,28,3,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0
932,28-3-2023,16927508,73,18,28,3,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0
933,29-3-2023,16930683,284,4,29,3,0,0.0,0,0,0,0,3.06876642e-10,0,0,0,0,0
934,29-3-2023,16934715,14,18,29,3,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
935,30-3-2023,16937363,298,3,30,3,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
936,30-3-2023,16937916,63,5,30,3,0,0.0,0,0,0,0,5.1563213e-11,0,0,0,0,0
937,30-3-2023,16938783,,8,30,3,0,2000.0,0,0,0,0,2.3601,0,0.0,0,0,0
938,30-3-2023,16938948,,8,30,3,0,5893.559052,0,0,0,0,0,0,0.2259,0,1673.07806389,0
939,30-3-2023,16942108,12,19,30,3,0,0.0,0,0,0,0,2.56875626e-10,0,0.0,0,0,0
940,30-3-2023,16942251,42,19,30,3,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0.0
941,31-3-2023,16944297,21,2,31,3,0,0.0,0,0,0,0,4.81103386e-10,0,0,0,0,0
942,31-3-2023,16944533,75,3,31,3,0,0.0,0,0,0,0,0.0,0,0,0,0,0
943,31-3-2023,16949498,75,20,31,3,0,500056.420037,0,0,0,0,193.5279455415399,0,2.13413015,0,0,0
944,1-4-2023,16954650,74,13,1,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
945,1-4-2023,16956980,138,21,1,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
946,2-4-2023,16959388,,5,2,4,0,51579.543038,0,0,0,0,53.0,0,0,0,0,0
947,2-4-2023,16960396,253,9,2,4,0,0.0,0,0,0,0,9.7459958e-11,0.0,0,0,0,0
948,3-4-2023,16964841,72,0,3,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
949,3-4-2023,16967030,49,7,3,4,1109.0279498802086,0,0,0,0,0,1057.719641783333,0,0,0,0,0
950,3-4-2023,16967243,36,8,3,4,0.0,0,0,0,0,0,1.3819817204e-08,0,0,0,0,0
951,3-4-2023,16967630,2,9,3,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
952,3-4-2023,16968662,34,13,3,4,0.0,0,0,0,0,0,1.0272677022e-08,0,0,0,0,0
953,3-4-2023,16969134,,14,3,4,0,278.0,0,0,0,0,0,0,0,10.0,0,186.74
954,3-4-2023,16970055,17,17,3,4,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0
955,3-4-2023,16970629,161,19,3,4,0,0.0,0,0,0,0,0.045,0,0,0,0,0
956,4-4-2023,16972880,29,3,4,4,0,0.0,0,0,0,0,0,0,0,0,2.33188065383e-07,0
957,4-4-2023,16973878,19,6,4,4,0.0,0,0,0,0,0,0.0,0,0,0,0,0
958,4-4-2023,16974490,11,8,4,4,0,0.0,0,0,0,0,7.29479877e-10,0,0.0,0,0,0
959,5-4-2023,16980164,71,4,5,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
960,5-4-2023,16982385,159,11,5,4,0,500.0,0,0,0,0,0.25,0,0,0,0,0
961,5-4-2023,16983369,66,15,5,4,0,0.0,0,0,0,0,150.0,0.0,1e-08,0,0,0
962,5-4-2023,16983536,,15,5,4,0,221164.96913,0,0,0,0,0,0,8.27501018,0,0,0
963,5-4-2023,16984969,7,20,5,4,0.0,0,0,0,0,0,7.549391345e-09,0,0,0,0,0
964,6-4-2023,16986507,241,1,6,4,0.0,0.0,0,0,0,0,6.189399627e-09,0,0,0,1.18934150901e-07,0.0
965,6-4-2023,16990014,117,14,6,4,0,0.0,0,0,0,0,0,0,1e-08,0,0,0
966,6-4-2023,16991437,,18,6,4,0,109838.553419,0,0,0,0,61.10731641335704,0,0.0,0,0,0
967,6-4-2023,16992912,0,23,6,4,0.0,0.0,0,0,0,0,6.189399627e-09,0,0,0,1.18934150901e-07,0.0
968,7-4-2023,16993838,,3,7,4,5.0,0,0,0,0,0,7.898302971630246,0,0,0,0,0
969,7-4-2023,16995223,116,7,7,4,0,0.0,0,0,0,0,0,0,0.0,0,0,0
970,7-4-2023,16995911,0,10,7,4,0,0.0,0,0,0,0,2.40676877e-10,0,0,0,0,0
971,7-4-2023,16995929,,10,7,4,0,25222.432745,0,0,0,0,5.8,0,0.79998409,0,0,0
972,7-4-2023,16996202,150,11,7,4,0.0,0,0,0,0,0,9.625508915e-09,0,0,0,0,0
973,7-4-2023,16996375,13,11,7,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
974,7-4-2023,16996554,270,12,7,4,0,0.0,0,0,0,0,0,0,1e-08,0,0,0
975,7-4-2023,16997168,76,14,7,4,0,0.0,0,0,0,0,8.85897701e-10,44.31544,0,0,0,0
976,7-4-2023,16997728,0,16,7,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
977,7-4-2023,16999963,43,23,7,4,0.0,0,0,0,0,0,5.069239639266e-06,0,0,0,0,0
978,8-4-2023,17000041,34,0,8,4,0.0,0,0,0,0,0,1.1027342628891e-05,0,0,0,0,0
979,8-4-2023,17002023,0,6,8,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
980,8-4-2023,17002343,8,7,8,4,0,0.0,0,0,0,0,0,0.0,0.0,4.6523539423e-08,0.0,0.0
981,8-4-2023,17002524,29,8,8,4,0.0,0,0,0,0,0,9.103141029e-09,0,0,0,0,0
982,8-4-2023,17004741,36,16,8,4,0.0,0,0,0,0,0,0.0,0,0,0,0,0
983,8-4-2023,17005669,,19,8,4,0,3358.594817,0,0,0,0,2.035,0,0,0,0,0
984,8-4-2023,17006124,0,20,8,4,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0
985,9-4-2023,17009956,13,9,9,4,0,0.0,0,0,0,0,0,0,1e-08,0,0,0
986,9-4-2023,17011616,42,15,9,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
987,9-4-2023,17011902,,16,9,4,0,1100.014871,0,0,0,0,0.9284309842985012,0.0,0,2.6327364526140613,0,0
988,10-4-2023,17015970,181,6,10,4,0,0.0,0,0,0,0,7.7815217e-10,0,0,0,0,0
989,10-4-2023,17016007,343,6,10,4,0,0.0,0,0,0,0,2.42046215e-10,0,0,0,0,0
990,10-4-2023,17017262,0,10,10,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
991,10-4-2023,17019082,,16,10,4,0,100.0,0,0,0,0,0.08,0,0,0,0,0
992,10-4-2023,17020004,,20,10,4,0,106522.935018,0,0,0,0,30.0,0,2.14774957,0,0,0
993,11-4-2023,17021451,1,0,11,4,0.0,0.0,0,0,0,0,3.395646925e-09,0.0,0.0,1.0215747024e-08,0.0,0.0
994,11-4-2023,17021988,110,2,11,4,0,0.0,0,0,0,0,0,0,1e-08,0,0,0
995,11-4-2023,17022174,4,3,11,4,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
996,11-4-2023,17022875,10,5,11,4,0,0.0,0,0,0,0,0,0,0.0,0,0,0
997,11-4-2023,17022931,10,5,11,4,0,0.0,0,0,0,0,3.67454963e-10,0,0,0,0,0
998,11-4-2023,17023689,1,8,11,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
999,11-4-2023,17026215,246,17,11,4,0,0.0,0,0,0,0,0,0.0,1e-08,0,0,0
1000,11-4-2023,17027596,127,21,11,4,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0
1001,12-4-2023,17032084,12,13,12,4,0,0.0,0,0,0,0,5.831686e-10,0,0,0,0,0
1002,12-4-2023,17033048,63,16,12,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1003,12-4-2023,17033348,105,17,12,4,0.0,0.0,0,0,0,0,1.7095706871e-08,0,0,0,0,0
1004,12-4-2023,17033674,337,18,12,4,0,15500.012899,0,0,0,0,11.097100000291181,0,0,0,0,0
1005,12-4-2023,17034871,152,22,12,4,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1006,12-4-2023,17035213,2,23,12,4,0.0,0.0,0,0,0,0,9.000892353e-09,0,0.0,0,0.7668947555914494,0
1007,13-4-2023,17037074,1,6,13,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
1008,13-4-2023,17037748,7,9,13,4,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
1009,13-4-2023,17038080,31,10,13,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1010,13-4-2023,17039379,7,15,13,4,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0
1011,13-4-2023,17039987,307,17,13,4,0,0.0,0,0,0,0,4.15601526e-10,0,0,0,0,0
1012,14-4-2023,17042897,7,3,14,4,0,0.0,0,0,0,0,0.03,0.0,0,0,10.0,0
1013,14-4-2023,17043223,30,4,14,4,0,0.0,0,0,0,0,6.4801626e-10,0,0.0,0,0,0
1014,14-4-2023,17044687,35,9,14,4,0,475313.438914,0,0,0,0,0.0,0,14.99066815,0.0,0,0
1015,14-4-2023,17046516,56,16,14,4,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0
1016,14-4-2023,17047703,26,20,14,4,0,0.0,0,0,0,0,2.11744313e-10,0,0,0,0,0
1017,14-4-2023,17047846,52,20,14,4,0,0.0,0,0,0,0,0,0,0.0,0,0,0
1018,15-4-2023,17049070,2,1,15,4,0,0.0,0,0,0,0,2.56875626e-10,0,0.0,0,0,0
1019,15-4-2023,17049909,5,3,15,4,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
1020,15-4-2023,17051720,379,10,15,4,0,0.0,0,0,0,0,0.0,0.062768,1e-08,0,0,0
1021,15-4-2023,17051853,239,10,15,4,0.0,0,0,0,0,0,9.651128699809478,0,0,0,0,0
1022,15-4-2023,17052290,,12,15,4,2.777598449580807,79981.365643,0,0,0,0,9.80585175417057,0,2.53352194,73.56318696200587,100.0,0.0
1023,15-4-2023,17053324,,15,15,4,1.794249178477271,2366.989174,0,0,0,0,4.500066865003839,0,0,21.838332151250892,0,0
1024,15-4-2023,17053333,,15,15,4,1.794249178477271,2366.989174,0,0,0,0,4.500066865003839,0,0,21.838332151250892,0,0
1025,15-4-2023,17053779,11,17,15,4,0,80152.275775,0,0,0,0,59.1475,0,1e-08,0,0.0,0.0
1026,15-4-2023,17054258,,18,15,4,1.404135435609216,0,0,0,0,0,1.5295192316083681,0,0,0,0,0
1027,15-4-2023,17054675,1,20,15,4,0,0.0,0,0,0,0,5.27400912e-10,0,1e-08,0,0,0
1028,15-4-2023,17054931,210,21,15,4,0,0.0,0,0,0,0,0,0,0.0,0,0,5.8608728555e-08
1029,15-4-2023,17054952,25,21,15,4,0.0,0.0,0,0,0,0,1.209609104e-08,0.0,0,0,0,0
1030,15-4-2023,17055586,,23,15,4,0,9076.65406,0,0,0,0,2.0,0,0,0,0,1117.6718288668944
1031,16-4-2023,17056913,1,3,16,4,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
1032,16-4-2023,17058266,0,8,16,4,0,0.0,0,0,0,0,0,0,0,0,2.38778260216e-07,0
1033,16-4-2023,17058498,4,9,16,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
1034,16-4-2023,17061679,1,20,16,4,0,0.0,0,0,0,0,7.29479877e-10,0,0.0,0,0,0
1035,17-4-2023,17063086,4,0,17,4,0.0,0,0,0,0,0,1.2173911759e-08,0.0,0,0,0,0
1036,17-4-2023,17064291,31,4,17,4,0.0,0,0,0,0,0,9.103675255e-09,0,0,0,0,0
1037,17-4-2023,17064796,0,6,17,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0
1038,17-4-2023,17066341,,11,17,4,0,30622.877842,0,0,0,0,32.1,0,0,0,0,0
1039,17-4-2023,17067156,19,14,17,4,0,0.0,0,0,0,0,7.37093772e-10,0,0.0,0,0,0
1040,17-4-2023,17067398,40,15,17,4,0,0.0,0,0,0,0,8.66047135e-10,0,0,0,0,0
1041,18-4-2023,17071939,2,6,18,4,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
1042,18-4-2023,17073153,254,11,18,4,0,120000.0,0,0,0,0,0.0,0,3.62038938,0,0,0
1043,18-4-2023,17073598,0,12,18,4,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1044,18-4-2023,17074161,,14,18,4,0.1000108846994775,102.859409,0,0,0,0,0.2180855039512109,0,0,0.2156640449677863,0,0
1045,18-4-2023,17074443,,15,18,4,0.1000108846994775,102.859409,0,0,0,0,0.2180855039512109,0,0,0.2156640449677863,0,0
1046,18-4-2023,17074615,107,16,18,4,0,0.0,0,0,0,0,5.31558292e-10,0,0,0,0,0
1047,18-4-2023,17074988,2,17,18,4,0,0.0,0,0,0,0,2.56875626e-10,0,0.0,0,0,0
1048,18-4-2023,17075664,,19,18,4,0,152282.481851,0,0,0,0,95.05719903486047,0,0,0,0,0
1049,18-4-2023,17076224,126,21,18,4,0,0.0,0,0,0,0,5.81129707e-10,0,0,0,0,0
1050,19-4-2023,17077258,5,0,19,4,0,0.0,0,0,0,0,0,0,0,0,2.38778260216e-07,0
1051,19-4-2023,17078669,,5,19,4,0,40244.309126,0,0,0,0,30.2,0,0,9.0,0,0
1052,19-4-2023,17080260,,11,19,4,0,165330.364696,0,0,0,0,1.5000000006757863,0.0,4.7522,0,0,0
1053,19-4-2023,17081166,40,14,19,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1054,19-4-2023,17082131,0,17,19,4,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
1055,19-4-2023,17083829,314,23,19,4,0,0.0,0,0,0,0,3.22619048e-10,0,0,0,0,0
1056,20-4-2023,17086737,309,9,20,4,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1057,20-4-2023,17086760,50,9,20,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1058,20-4-2023,17087321,58,11,20,4,0,0.0,0,0,0,0,57.20048006899608,0,1e-08,0,0,0
1059,20-4-2023,17088738,29,15,20,4,0,0.0,0,0,0,0,7.29479877e-10,0,0.0,0,0,0
1060,20-4-2023,17089305,217,17,20,4,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
1061,20-4-2023,17089337,217,18,20,4,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
1062,20-4-2023,17090201,56,21,20,4,0,0.0,0,0,0,0,7.98161866e-10,0,0,0,0,0
1063,20-4-2023,17090626,68,22,20,4,0.0,0.0,0,0,0,0,3.395646925e-09,0.0,0.0,1.0215747024e-08,0.0,0.0
1064,21-4-2023,17092678,49,5,21,4,0,2960.728958,0,0,0,0,0.0,0,0.0,0.0,889.5370304535893,0.0
1065,21-4-2023,17093546,,8,21,4,0,3150.795625,0,0,0,0,1.5,0,0,0,0,0
1066,21-4-2023,17093960,47,9,21,4,0,0.0,0,0,0,0,5.19931733e-10,0,0,0,0,0
1067,21-4-2023,17095013,257,13,21,4,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1068,21-4-2023,17097070,52,20,21,4,0,0.0,0,0,0,0,0.0,0.0,0.0,1.7542853526e-08,0.0,0.0
1069,22-4-2023,17098347,56,0,22,4,0,0.0,0,0,0,0,7.45952021e-10,0,0,0,0,0
1070,22-4-2023,17099202,0,3,22,4,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0
1071,22-4-2023,17100620,0,8,22,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
1072,22-4-2023,17100756,281,8,22,4,0,1329.274306,0,0,0,0,0.5,0,0,49.95130478561338,88.37895045150964,0.0
1073,22-4-2023,17101224,,10,22,4,0,19463.456302,0,0,0,0,7.227,0,0.42610165,0,0,0
1074,22-4-2023,17103992,2,19,22,4,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
1075,23-4-2023,17105610,127,1,23,4,0,0.0,0,0,0,0,4.21020883e-10,0,0,0,0,0
1076,23-4-2023,17106864,5,5,23,4,0,138349.475713,0,0,0,0,0.0,0,4.7493894,0,0,0
1077,23-4-2023,17110144,,16,23,4,0,800.57568,0,0,0,0,0.29,0,0.04019953,0,0,0
1078,23-4-2023,17110497,47,17,23,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1079,23-4-2023,17110681,,18,23,4,0,0.0,0,0,0,0,0,0,0.0,0,0,0
1080,24-4-2023,17112760,20,1,24,4,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
1081,24-4-2023,17113058,128,2,24,4,0,0.0,0,0,0,0,5.25588201e-10,0,0,0,0,0
1082,24-4-2023,17115438,51,10,24,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1083,24-4-2023,17115717,0,11,24,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
1084,24-4-2023,17116153,213,12,24,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1085,24-4-2023,17117337,0,16,24,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
1086,24-4-2023,17117630,12,17,24,4,0,0.0,0,0,0,0,0.002011815299622865,0,0.0,0,0,0
1087,24-4-2023,17118039,223,18,24,4,0,0.0,0,0,0,0,0,0,0.0,0,0,0
1088,24-4-2023,17119446,0,23,24,4,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
1089,25-4-2023,17119637,3,0,25,4,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0.0
1090,25-4-2023,17119713,100,0,25,4,0,0.0,0,0,0,0,2.56875626e-10,0,0.0,0,0,0
1091,25-4-2023,17121524,0,6,25,4,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
1092,25-4-2023,17125230,,19,25,4,0,14266.26381,0,0,0,0,0,0,2.17868281,0,0,0
1093,26-4-2023,17129908,,10,26,4,0,235992.310172,0,0,0,0,59.00000000028152,0,2.56634136,21.49772812206768,272.05657,0
1094,26-4-2023,17131293,32,15,26,4,0.0,0,0,0,0,0,2.144400058e-09,0,0,0,0,0
1095,26-4-2023,17132681,1,20,26,4,0.0,0.0,0,0,0,0,5.107828367e-09,0,0.0,0.0,0,0
1096,26-4-2023,17133069,211,21,26,4,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
1097,26-4-2023,17133074,205,21,26,4,0,0.0,0,0,0,0,3.65419182e-10,0,0.0,0,0,0
1098,26-4-2023,17133485,4,22,26,4,0,80152.275775,0,0,0,0,59.1475,0,1e-08,0,0.0,0.0
1099,27-4-2023,17134406,,1,27,4,0,24052.472026,0,0,0,0,27.659575333668702,0,0,0,0,0
1100,27-4-2023,17137539,,12,27,4,1.8181257408448914,8719.811835,0,0,0,0,5.123732292038357,0,0.21100382,1.710853,0,0
1101,27-4-2023,17137577,,12,27,4,1.8181257408448914,8719.811835,0,0,0,0,5.123732292038357,0,0.21100382,1.710853,0,0
1102,28-4-2023,17141151,47,0,28,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1103,28-4-2023,17141899,10,3,28,4,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1104,28-4-2023,17141914,95,3,28,4,0.0,0,0,0,0,0,1.2154287779e-08,0,0,0,0,0
1105,28-4-2023,17142231,42,4,28,4,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1106,28-4-2023,17142827,13,6,28,4,0,0.0,0,0,0,0,3.656342e-10,0,0,0,0,0
1107,28-4-2023,17147772,17,23,28,4,0,0.0,0,0,0,0,5.27400912e-10,0,1e-08,0,0,0
1108,29-4-2023,17148868,28,2,29,4,0.0,0,0,0,0,0,1.2690287057e-08,0,0,0,0,0
1109,29-4-2023,17149043,,3,29,4,0,37789.196442,0,0,0,0,55.0,0,0,0,0,0
1110,29-4-2023,17154510,12,21,29,4,0,0.0,0,0,0,0,7.0631947e-10,0,0,0,0,0
1111,30-4-2023,17156339,41,3,30,4,0.0,0.0,0,0,0,0,5.739614334e-09,0,0,0,0,0
1112,2-5-2023,17171589,132,7,2,5,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1113,2-5-2023,17174238,222,16,2,5,0,0.0,0,0,0,0,2.6556817e-10,0,0,0,0,0
1114,3-5-2023,17178025,131,5,3,5,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1115,3-5-2023,17179593,,10,3,5,0,31346.657974,0,0,0,0,32.0,0,0,0,0,0
1116,4-5-2023,17185229,36,5,4,5,0,0.0,0,0,0,0,0,0,0,0.0,2.68253948975e-07,0.0
1117,5-5-2023,17191018,129,0,5,5,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0
1118,5-5-2023,17195618,,16,5,5,0,480308.709302,0,0,0,0,184.0,0,0.0,0,0.0,0
1119,5-5-2023,17196040,150,17,5,5,0,15833.945312,0,0,0,0,0.0,0,0.41403952,0,0,0
1120,5-5-2023,17197735,0,23,5,5,0,0.0,0,0,0,0,0,0,1e-08,0,0,0
1121,6-5-2023,17202467,0,15,6,5,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
1122,7-5-2023,17204979,10,0,7,5,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1123,8-5-2023,17214918,0,9,8,5,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1124,8-5-2023,17215525,371,11,8,5,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.28376584108e-07
1125,9-5-2023,17219248,102,0,9,5,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1126,9-5-2023,17221284,,7,9,5,0,5107.400087,0,0,0,0,5.0,0,0,0,0,0
1127,9-5-2023,17221942,0,9,9,5,0,0.0,0,0,0,0,6.31761174e-10,0.0,0,0,0,0
1128,9-5-2023,17222418,,10,9,5,0.65,0,0,0,0,0,0.783144835975588,0,0,0,0,0
1129,9-5-2023,17225123,209,20,9,5,0,0.0,0,0,0,0,3.5345306e-10,0,0,0,0,0
1130,9-5-2023,17225171,2,20,9,5,0,0.0,0,0,0,0,6.2061223e-10,0,0,0,0,0
1131,9-5-2023,17226070,97,23,9,5,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0
1132,9-5-2023,17226252,163,23,9,5,0,0.0,0,0,0,0,7.86666667e-10,0,0,0,0,0.0
1133,10-5-2023,17228384,7,6,10,5,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1134,10-5-2023,17231602,308,17,10,5,0,25000.0,0,0,0,0,49.0,0,0,0,4.7823623856e-08,0
1135,11-5-2023,17235097,6,5,11,5,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1136,12-5-2023,17241948,18,5,12,5,0.0,0,0,0,0,0,4.797933877e-09,0,0,0,0,0
1137,12-5-2023,17242009,10,5,12,5,0,0.0,0,0,0,0,3.97734438e-10,0.0,0,0,0,0
1138,12-5-2023,17242150,13,5,12,5,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1139,12-5-2023,17242827,75,8,12,5,0.0,0.0,0,0,0,0,1.7095706871e-08,0,0,0,0,0
1140,12-5-2023,17243596,290,10,12,5,0,0.0,0,0,0,0,1.99877308e-10,0,0.0,0,0,0.0
1141,12-5-2023,17246491,1,21,12,5,0,0.0,0,0,0,0,8.63070162e-10,0,0,0,0,0
1142,13-5-2023,17248229,311,2,13,5,0,0.0,0,0,0,0,60.0,0,0,0,0,0
1143,13-5-2023,17248350,3,3,13,5,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1144,13-5-2023,17251315,183,13,13,5,0,103101.475294,0,0,0,0,8.1,0,2.10055585,0,0,0
1145,13-5-2023,17252534,96,17,13,5,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1146,14-5-2023,17254488,,0,14,5,0,13294.097438,0,0,0,0,1.4401,0,0.26867791,11.501394030879325,0,0
1147,14-5-2023,17254964,21,1,14,5,0,0.0,0,0,0,0,9.223370039e-09,0,0,0,0,0
1148,14-5-2023,17256294,0,6,14,5,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
1149,15-5-2023,17263586,0,7,15,5,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
1150,15-5-2023,17265094,,12,15,5,0,100.000001,0,0,0,0,0.1,0,0,0,0,0
1151,15-5-2023,17266465,,16,15,5,0,192765.709168,0,0,0,0,0,0,0,0,125475.15799712118,0
1152,15-5-2023,17266678,59,17,15,5,0,0.0,0,0,0,0,3.4926611e-10,0,0,0,0,0
1153,15-5-2023,17266720,334,17,15,5,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0
1154,15-5-2023,17268277,77,22,15,5,0,0.0,0,0,0,0,0,0,1e-08,0,0,0
1155,16-5-2023,17271096,,8,16,5,0,1400.0,0,0,0,0,0.34,0,0,1.4957001785790267,712.2080156919368,0
1156,17-5-2023,17278170,334,8,17,5,0.0,20000.0,0,0,0,0,0.0,0,0.0,0.0,0,3437.8923302982676
1157,17-5-2023,17278421,,9,17,5,0,81800.040596,0,0,0,0,87.04084172018888,0,0,0,0,0
1158,17-5-2023,17278803,15,10,17,5,0.0,20000.0,0,0,0,0,0.0,0,0.0,0.0,0,3437.8923302982676
1159,17-5-2023,17281854,0,20,17,5,0.0,0,0,0,0,0,9.305664382e-09,0,0,0,0,0
1160,18-5-2023,17283785,30,3,18,5,0.0,0,0,0,0,0,1.2396532317e-08,0,0,0,0,0
1161,18-5-2023,17285181,8,8,18,5,0.0,0,0,0,0,0,9.305664382e-09,0,0,0,0,0
1162,18-5-2023,17286033,11,11,18,5,0.0,0.0,0,0,0,0,9.704079078e-09,0,1e-08,0,0,0
1163,18-5-2023,17287445,172,15,18,5,0.0,0,0,0,0,0,1.3568749072e-08,0,0,0,0,0
1164,18-5-2023,17287750,27,16,18,5,0,0.0,0,0,0,0,0.0,0,0,0,0,0
1165,19-5-2023,17292775,93,9,19,5,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0
1166,19-5-2023,17294986,0,17,19,5,0,0.0,0,0,0,0,0.0,0.0,1e-08,1.9443017158e-08,0.0,0.0
1167,19-5-2023,17295053,61,17,19,5,0.0,0,0,0,0,0,1.4581789793e-08,0,0,0,0,0
1168,20-5-2023,17300160,63,10,20,5,0,0.0,0,0,0,0,0,0,0,0,0,1.35747993971e-07
1169,20-5-2023,17301980,,16,20,5,0,250147.066966,0,0,0,0,160.0,0,0,0,0,0
1170,21-5-2023,17305929,,6,21,5,0,100.0,0,0,0,0,0.1,0,0,0,0,0
1171,21-5-2023,17306577,0,8,21,5,0,0.0,0,0,0,0,6.14815671e-10,0.0,0,0,0,0
1172,21-5-2023,17309054,303,16,21,5,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0
1173,21-5-2023,17310224,123,20,21,5,0,0.0,0,0,0,0,6.65486103e-10,0.0,0,0,0,0
1174,22-5-2023,17312680,73,5,22,5,0,0.0,0,0,0,0,0.0,0,1e-08,0,0,0
1175,22-5-2023,17316642,72,18,22,5,0,0.0,0,0,0,0,0.002011815299622865,0,0.0,0,0,0
1176,23-5-2023,17319802,0,5,23,5,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0
1177,23-5-2023,17319880,0,5,23,5,0,0.0,0,0,0,0,2.36999505e-10,0,0,0,0,0
1178,23-5-2023,17322692,72,15,23,5,0,0.0,0,0,0,0,0,0,1e-08,0,0,0
1179,24-5-2023,17329698,2,14,24,5,0,0.0,0,0,0,0,0.0,0,0,0,0,0
