,Unnamed: 0,collateral_usd_balance,borrow_usd_balance,borrow-collateral-ratio,dt_opened,block_opened,position_days,hour_opened,day_opened,month_opened,weth_borrow_balance,usdc_borrow_balance,wbtc_borrow_balance,comp_borrow_balance,uni_borrow_balance,link_borrow_balance,weth_collateral_balance,usdc_collateral_balance,wbtc_collateral_balance,comp_collateral_balance,uni_collateral_balance,link_collateral_balance
1623,1623,2.3990164796325506e-06,1.999875568975197e-06,0.8336231059494479,21-9-2023,18183666,259.64999999999986,10,21,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1624,1624,127370.79090505248,111084.25162909424,0.8721328558908069,21-9-2023,18183947,143.0,11,21,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1625,1625,1.2378735297791168e-05,0.0,0.0,21-9-2023,18184164,1.0,12,21,9,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1626,1626,127.0827492430028,100.00402045759445,0.7869204990708107,21-9-2023,18186364,259.64999999999986,19,21,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1627,1627,1.043553343496331e-06,0.0,0.0,21-9-2023,18187402,66.0,23,21,9,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1628,1628,0.0,0.0,0.0,22-9-2023,18192872,2.0,17,22,9,,,,,,,,,,,,
1629,1629,0.0,0.0,0.0,23-9-2023,18195760,107.0,3,23,9,,,,,,,,,,,,
1630,1630,9.336236239761929e-07,0.0,0.0,23-9-2023,18199243,70.0,14,23,9,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1631,1631,0.005143209072922031,0.000435031924279537,0.08458375269438165,23-9-2023,18201146,259.64999999999986,21,23,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1632,1632,1.237902857376573e-05,0.0,0.0,24-9-2023,18206464,8.0,15,24,9,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1633,1633,0.0,0.0,0.0,24-9-2023,18208413,0.0,21,24,9,,,,,,,,,,,,
1634,1634,0.0,0.0,0.0,25-9-2023,18211796,89.0,9,25,9,,,,,,,,,,,,
1635,1635,0.0,0.0,0.0,25-9-2023,18213941,99.0,16,25,9,,,,,,,,,,,,
1636,1636,9.651587561145387e-07,0.0,0.0,25-9-2023,18214057,14.0,16,25,9,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1637,1637,8798.422983637229,3750.8075607132173,0.4263045284011397,25-9-2023,18214937,259.64999999999986,19,25,9,0.0,1.0,0.0,0.0,0.0,0.0,0.5778481946924274,0.0,0.0,0.0,0.0,0.4221518053075724
1638,1638,1.3781613837147859e-06,0.0,0.0,25-9-2023,18215524,7.0,21,25,9,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1639,1639,1.9170119336017357e-05,0.0,0.0,26-9-2023,18217690,0.0,4,26,9,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1640,1640,1.2694759535914194e-06,0.0,0.0,26-9-2023,18218580,1.0,7,26,9,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1641,1641,7.092706349280851e-05,5.7016033200029786e-05,0.8038685149542502,26-9-2023,18219851,259.64999999999986,12,26,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1642,1642,3.0061106448912218e-05,0.0,0.0,27-9-2023,18226897,5.0,11,27,9,,,,,,,0.9702574146724744,0.0,0.0,0.0,0.0,0.02974258532752565
1643,1643,0.0,0.0,0.0,27-9-2023,18228059,74.0,15,27,9,,,,,,,,,,,,
1644,1644,287736.4724275551,272254.728938743,0.9461947129670536,27-9-2023,18228150,2.0,16,27,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1645,1645,8.124249227151394e-07,0.0,0.0,27-9-2023,18228434,91.0,16,27,9,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1646,1646,0.00028276391313690897,0.0,0.0,27-9-2023,18228685,9.0,17,27,9,,,,,,,0.04690941512604901,0.0,0.9284596365819516,0.024630948291999438,0.0,0.0
1647,1647,0.0,0.0,0.0,28-9-2023,18230780,0.0,0,28,9,,,,,,,,,,,,
1648,1648,3103.6720383035413,0.0,0.0,28-9-2023,18233754,69.0,10,28,9,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0
1649,1649,0.0002653356580384988,0.0,0.0,28-9-2023,18234017,77.0,11,28,9,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1650,1650,0.0002652838771420138,0.0,0.0,28-9-2023,18234134,0.0,12,28,9,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1651,1651,0.2874201322367212,0.0,0.0,29-9-2023,18238062,8.0,1,29,9,,,,,,,6.077571615533018e-06,0.9999939224283844,0.0,0.0,0.0,0.0
1652,1652,66864.00013989858,44857.321813041184,0.6708740386334476,29-9-2023,18241022,259.64999999999986,11,29,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1653,1653,0.0002687036549457874,0.0,0.0,29-9-2023,18244201,21.0,21,29,9,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1654,1654,302214.22997806536,272085.9365298663,0.9003081573942241,30-9-2023,18245038,65.0,0,30,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1655,1655,1242366.9406970371,0.0,0.0,30-9-2023,18246722,157.0,6,30,9,,,,,,,0.3408638790716865,0.5867379811261147,0.0,0.07239813980219886,0.0,0.0
1656,1656,0.002496699289864102,0.0020613141075048864,0.8256156902327976,30-9-2023,18247247,259.64999999999986,8,30,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1657,1657,0.00026923156370369444,0.0,0.0,30-9-2023,18247916,199.0,10,30,9,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1658,1658,0.0,0.0,0.0,30-9-2023,18248971,1.0,13,30,9,,,,,,,,,,,,
1659,1659,1.5919626808100122e-06,0.0,0.0,1-10-2023,18252632,34.0,2,1,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1660,1660,2.024193543867701e-05,0.0,0.0,1-10-2023,18254149,1.0,7,1,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1661,1661,1.9823496486896835e-05,0.0,0.0,1-10-2023,18255055,50.0,10,1,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1662,1662,0.003371600475959979,0.0027088934796296545,0.8034443875970699,1-10-2023,18255301,259.64999999999986,11,1,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1663,1663,0.00027206285556161607,0.0,0.0,1-10-2023,18255485,70.0,11,1,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1664,1664,1.0014486848255016e-06,0.0,0.0,1-10-2023,18256496,138.0,15,1,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1665,1665,0.00027120125006678867,0.0,0.0,1-10-2023,18258328,0.0,21,1,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1666,1666,16415647.704852555,15007197.363574818,0.9142007451304288,2-10-2023,18261146,87.0,6,2,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1667,1667,0.0,0.0,0.0,2-10-2023,18263082,36.0,13,2,10,,,,,,,,,,,,
1668,1668,0.00028253539969053836,0.0,0.0,2-10-2023,18263725,4.0,15,2,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1669,1669,7.350095799118034e-07,0.0,0.0,2-10-2023,18264028,58.0,16,2,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1670,1670,6.137134019804339e-07,0.0,0.0,2-10-2023,18264768,38.0,18,2,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1671,1671,448735.9062235349,279902.25629338896,0.6237572086641925,2-10-2023,18265275,259.64999999999986,20,2,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1672,1672,1.6477606537561688e-06,0.0,0.0,3-10-2023,18267696,3.0,4,3,10,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
1673,1673,0.00027584591506696663,0.0,0.0,3-10-2023,18269226,20.0,9,3,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1674,1674,4.0789600914173754e-07,0.0,0.0,3-10-2023,18269729,168.0,11,3,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1675,1675,0.0,0.0,0.0,3-10-2023,18271166,20.0,16,3,10,,,,,,,,,,,,
1676,1676,1066.098140870425,966.2872970028027,0.90637743370781,3-10-2023,18272914,259.64999999999986,22,3,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1677,1677,0.0002730179211200374,0.0,0.0,4-10-2023,18274035,183.0,2,4,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1678,1678,125979.67925732145,125189.63375940315,0.9937287862409572,4-10-2023,18276240,108.0,9,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1679,1679,0.0002747772996417143,0.0,0.0,4-10-2023,18276354,63.0,9,4,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1680,1680,1.4767731995667445e-06,0.0,0.0,4-10-2023,18276392,0.0,9,4,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1681,1681,1.4746920482371917e-06,0.0,0.0,4-10-2023,18277313,0.0,12,4,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1682,1682,6.872890858898547e-07,0.0,0.0,4-10-2023,18277320,32.0,13,4,10,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0
1683,1683,160.24350543821697,99.99518326720505,0.6240201934783491,4-10-2023,18277805,259.64999999999986,14,4,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1684,1684,1.4755515546296273e-06,0.0,0.0,4-10-2023,18279143,0.0,19,4,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1685,1685,1.473067873821286e-06,0.0,0.0,4-10-2023,18279456,3.0,20,4,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1686,1686,1.0289682891993099e-06,0.0,0.0,5-10-2023,18286529,53.0,19,5,10,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
1687,1687,7.232652915998067e-08,0.0,0.0,6-10-2023,18288043,0.0,1,6,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1688,1688,7.298955043405469e-07,0.0,0.0,6-10-2023,18289329,163.0,5,6,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1689,1689,0.0008771941868120113,0.0007228850398914151,0.8240878140319168,6-10-2023,18290455,259.64999999999986,9,6,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1690,1690,8089.8836824083455,7338.670067436711,0.9071416049398626,6-10-2023,18292657,259.64999999999986,16,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.3241105576674869,0.0,0.3394322205402345,0.27715554570478396,0.05930167608749452,0.0
1691,1691,0.0,0.0,0.0,6-10-2023,18293533,1.0,19,6,10,,,,,,,,,,,,
1692,1692,111534.07392438537,110937.88552720216,0.9946546523747763,6-10-2023,18293565,259.64999999999986,19,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1693,1693,5.256205327024732e-07,0.0,0.0,7-10-2023,18295511,12.0,2,7,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1694,1694,0.00027939397090815933,0.0,0.0,7-10-2023,18297278,93.0,8,7,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1695,1695,60656.395342719006,51367.88231260996,0.8468667157415578,7-10-2023,18297817,259.64999999999986,9,7,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1696,1696,646635.6604370729,414946.7803645108,0.6417010470533603,7-10-2023,18297982,259.64999999999986,10,7,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1697,1697,1782.351693580793,799.6132367930996,0.4486282026566009,7-10-2023,18299258,259.64999999999986,14,7,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1698,1698,0.0003001044623326652,0.0,0.0,7-10-2023,18300287,5.0,18,7,10,,,,,,,0.04532567992792325,0.0,0.9314665901063748,0.02320772996570181,0.0,0.0
1699,1699,5189430.517105664,4607491.298718695,0.8878606782634911,7-10-2023,18300727,259.64999999999986,19,7,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1700,1700,1.2714234298770265e-05,0.0,0.0,8-10-2023,18303202,1.0,3,8,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1701,1701,1.465733560478635e-14,0.0,0.0,8-10-2023,18304464,13.0,8,8,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1702,1702,0.00027916481555457167,0.0,0.0,8-10-2023,18305156,115.0,10,8,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1703,1703,0.000278226208841773,0.0,0.0,8-10-2023,18305714,59.0,12,8,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1704,1704,1.3492952054928325e-05,0.0,0.0,8-10-2023,18307227,6.0,17,8,10,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
1705,1705,1.8792676459838644e-05,0.0,0.0,8-10-2023,18307531,1.0,18,8,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1706,1706,0.0,0.0,0.0,8-10-2023,18307987,259.64999999999986,19,8,10,,,,,,,,,,,,
1707,1707,6497.175804385612,4469.915498079417,0.6879782281806522,8-10-2023,18308554,259.64999999999986,21,8,10,0.0,1.0,0.0,0.0,0.0,0.0,0.6926991693284353,0.0,0.0,0.09740307412888463,0.027437334829890747,0.1824604217127892
1708,1708,0.08641135363747203,0.08124908829746748,0.9402594089468592,9-10-2023,18310253,259.64999999999986,3,9,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1709,1709,27425.66043022217,14317.067484136272,0.5220318220070769,9-10-2023,18312057,259.64999999999986,9,9,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1710,1710,2.8867984967156207e-05,0.0,0.0,9-10-2023,18314179,0.0,16,9,10,,,,,,,0.9704247383559468,0.0,0.0,0.0,0.0,0.029575261644053108
1711,1711,25650.479060490386,13532.28222983366,0.5275645027104984,9-10-2023,18314291,259.64999999999986,17,9,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1712,1712,790.3206255898297,0.00025595006050503074,3.2385597973482074e-07,9-10-2023,18315047,259.64999999999986,19,9,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1713,1713,0.015897992569057613,0.0,0.0,10-10-2023,18319091,0.0,9,10,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1714,1714,9387.33290931933,0.0,0.0,10-10-2023,18321474,1.0,17,10,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1715,1715,5531.923185554203,0.0,0.0,10-10-2023,18322530,0.0,20,10,10,,,,,,,3.6013824679545493e-09,0.0,0.0,0.9999999963986176,0.0,0.0
1716,1716,9.586248243189978e-07,0.0,0.0,10-10-2023,18322809,23.0,21,10,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1717,1717,0.00027389756882108414,0.0,0.0,11-10-2023,18323843,71.0,1,11,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1718,1718,165725.57801124538,146659.7143820466,0.8849552141679358,11-10-2023,18323847,259.64999999999986,1,11,10,0.0,1.0,0.0,0.0,0.0,0.0,0.008528291774503014,0.0,0.991471708225497,0.0,0.0,0.0
1719,1719,0.0,0.0,0.0,11-10-2023,18323986,184.0,1,11,10,,,,,,,,,,,,
1720,1720,8.130293417128137e-07,0.0,0.0,11-10-2023,18326095,25.0,8,11,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1721,1721,0.0,0.0,0.0,11-10-2023,18328203,3.0,15,11,10,,,,,,,,,,,,
1722,1722,0.0006185719094248907,0.000509036909507592,0.8229227705811317,11-10-2023,18328647,259.64999999999986,17,11,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1723,1723,5431.925040945343,2425.07537760107,0.44644860879358217,11-10-2023,18328657,259.64999999999986,17,11,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1724,1724,1.2030348007709355e-05,0.0,0.0,12-10-2023,18334232,19.0,12,12,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1725,1725,4.477338550962234,2.3460739856717034,0.5239885166082661,12-10-2023,18337341,259.64999999999986,22,12,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1726,1726,1.858808950623315e-05,0.0,0.0,13-10-2023,18338104,4.0,1,13,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1727,1727,4.887323915789786e-07,0.0,0.0,13-10-2023,18343482,75.0,19,13,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1728,1728,4.869990394517828e-07,0.0,0.0,13-10-2023,18343800,125.0,20,13,10,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
1729,1729,9.603281137602643e-07,0.0,0.0,14-10-2023,18347351,2.0,8,14,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1730,1730,270050.85844059713,233063.69431123816,0.8630363023360097,14-10-2023,18348415,21.0,11,14,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1731,1731,774.955837583015,415.910792957393,0.5366896702843919,14-10-2023,18348789,259.64999999999986,13,14,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1732,1732,0.00026892942550079665,0.0,0.0,15-10-2023,18353334,27.0,4,15,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1733,1733,0.00026934684438311216,0.0,0.0,15-10-2023,18354374,50.0,7,15,10,,,,,,,0.0015495775418084726,0.0,0.9984504224581916,0.0,0.0,0.0
1734,1734,1089.0147561953804,600.0686185523937,0.5510197314945613,15-10-2023,18355422,259.64999999999986,11,15,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1735,1735,0.0,0.0,0.0,15-10-2023,18356211,7.0,13,15,10,,,,,,,,,,,,
1736,1736,0.0,0.0,0.0,16-10-2023,18363454,259.64999999999986,14,16,10,,,,,,,,,,,,
1737,1737,1.3492952054928325e-05,0.0,0.0,16-10-2023,18364518,4.0,17,16,10,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
1738,1738,988.7854549873483,0.0,0.0,17-10-2023,18367335,1.0,3,17,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1739,1739,5606247.904498446,3207037.157448122,0.5720469754601468,17-10-2023,18367693,259.64999999999986,4,17,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1740,1740,184261.5379229848,102325.83693949317,0.5553293329303588,17-10-2023,18368644,131.0,7,17,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1741,1741,0.0002845404228269813,0.0,0.0,17-10-2023,18369212,37.0,9,17,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1742,1742,0.0002845404228269813,0.0,0.0,17-10-2023,18369275,74.0,9,17,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1743,1743,1.9446272025152067,0.0007157231572910461,0.0003680516020578753,17-10-2023,18369349,259.64999999999986,9,17,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1744,1744,4.3815060182184393e-07,0.0,0.0,17-10-2023,18369535,93.0,10,17,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1745,1745,5.176454803816269e-07,0.0,0.0,17-10-2023,18370167,48.0,12,17,10,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
1746,1746,293503.6506029537,162892.24034684847,0.5549922122338643,17-10-2023,18371796,259.64999999999986,18,17,10,0.0,1.0,0.0,0.0,0.0,0.0,0.5454309964401336,0.0,0.4545690035598664,0.0,0.0,0.0
1747,1747,0.0,0.0,0.0,17-10-2023,18372101,4.0,19,17,10,,,,,,,,,,,,
1748,1748,1.2147582961341784e-05,0.0,0.0,17-10-2023,18373409,0.0,23,17,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1749,1749,23622.50727232638,7996.366211935347,0.3385062440557713,18-10-2023,18375035,259.64999999999986,5,18,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1750,1750,1565.1104045726745,7.863234277030887,0.005024076419182584,18-10-2023,18379603,259.64999999999986,20,18,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1751,1751,1.5198708450782404e-05,0.0,0.0,18-10-2023,18379748,5.0,20,18,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1752,1752,0.0468888953859592,0.026170140030833143,0.5581308711885277,19-10-2023,18382239,259.64999999999986,5,19,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1753,1753,0.0002851242111925491,0.0,0.0,19-10-2023,18384594,15.0,13,19,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1754,1754,0.0,0.0,0.0,19-10-2023,18386859,0.0,20,19,10,,,,,,,,,,,,
1755,1755,0.0,0.0,0.0,19-10-2023,18387270,12.0,22,19,10,,,,,,,,,,,,
1756,1756,0.0,0.0,0.0,20-10-2023,18388112,6.0,0,20,10,,,,,,,,,,,,
1757,1757,1.5840662840548985,0.0004308527757290523,0.00027199163322014143,20-10-2023,18388755,259.64999999999986,3,20,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1758,1758,7.539270512027713e-06,0.0,0.0,20-10-2023,18388875,146.0,3,20,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1759,1759,4.78645194999761e-07,0.0,0.0,20-10-2023,18390044,59.0,7,20,10,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
1760,1760,4.3480739316392097e-07,0.0,0.0,20-10-2023,18390952,95.0,10,20,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1761,1761,1.2306342948150282e-06,0.0,0.0,20-10-2023,18391748,48.0,13,20,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1762,1762,9.934350252206273e-07,0.0,0.0,20-10-2023,18392131,34.0,14,20,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1763,1763,0.0,0.0,0.0,20-10-2023,18392769,86.0,16,20,10,,,,,,,,,,,,
1764,1764,191239.59497028732,114545.44119624847,0.5989629982956474,20-10-2023,18393972,259.64999999999986,20,20,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1765,1765,0.16550414564002974,0.0,0.0,21-10-2023,18397796,259.64999999999986,9,21,10,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0
1766,1766,0.00029779725308967,0.0,0.0,21-10-2023,18399204,20.0,14,21,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1767,1767,341357.8505549138,285715.4429557363,0.8369968421446151,21-10-2023,18400456,259.64999999999986,18,21,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1768,1768,8.321984949100096e-07,0.0,0.0,21-10-2023,18400537,41.0,18,21,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1769,1769,2.9807701620085624e-07,0.0,0.0,21-10-2023,18401372,14.0,21,21,10,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0
1770,1770,3.145335208908093e-07,0.0,0.0,22-10-2023,18402285,122.0,0,22,10,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
1771,1771,0.0,0.0,0.0,22-10-2023,18403415,1.0,4,22,10,,,,,,,,,,,,
1772,1772,1010.5008362345799,599.7206281253054,0.5934885025528914,22-10-2023,18404812,259.64999999999986,9,22,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1773,1773,175.6567307443575,164.9228981325618,0.9388931322682008,22-10-2023,18405176,259.64999999999986,10,22,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1774,1774,0.03305859240375233,0.029419351646234694,0.8899154352045383,22-10-2023,18408175,259.64999999999986,20,22,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1775,1775,27.062954588335362,0.0,0.0,22-10-2023,18408464,13.0,21,22,10,,,,,,,0.006047993657820216,0.0,0.9939520063421798,0.0,0.0,0.0
1776,1776,27936.256913532896,14994.872532482601,0.5367531011364223,23-10-2023,18410214,123.0,3,23,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1777,1777,0.00030400063682187173,0.0,0.0,23-10-2023,18410375,7.0,3,23,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1778,1778,0.0,0.0,0.0,23-10-2023,18411583,173.0,7,23,10,,,,,,,,,,,,
1779,1779,0.00030498079398272944,0.0,0.0,23-10-2023,18412375,10.0,10,23,10,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
1780,1780,117710.61090026314,86271.98122511411,0.7329159246162847,23-10-2023,18415501,259.64999999999986,20,23,10,0.0,1.0,0.0,0.0,0.0,0.0,0.05236147939809853,0.0,0.5107106925399348,0.2634659031877928,0.0,0.17346192487417395
1781,1781,6534.804975308938,4029.490407174332,0.6166198413570613,23-10-2023,18415683,259.64999999999986,21,23,10,0.0,1.0,0.0,0.0,0.0,0.0,0.380508476910644,0.0,0.0,0.0,0.0,0.6194915230893561
1782,1782,149875.5023473188,142002.71174773274,0.947471131197,23-10-2023,18416230,259.64999999999986,23,23,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1783,1783,2550849.5065798108,1971114.1528206326,0.7727285156322334,24-10-2023,18417382,259.64999999999986,3,24,10,0.0,1.0,0.0,0.0,0.0,0.0,0.6264467023288132,0.0,0.0,0.0,0.3735532976711868,0.0
1784,1784,12050.057137854386,6153.233056013748,0.5106393260728871,24-10-2023,18418223,259.64999999999986,6,24,10,0.0,1.0,0.0,0.0,0.0,0.0,0.6470828316731168,0.0,0.0,0.35291716832688336,0.0,0.0
1785,1785,4043.7321966636077,3297.6940574186738,0.8155075304293213,24-10-2023,18418262,8.0,6,24,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1786,1786,0.00034682667176284533,0.0,0.0,24-10-2023,18419162,0.0,9,24,10,,,,,,,0.0,0.0,0.9827864744181264,0.017213525581873772,0.0,0.0
1787,1787,0.0,0.0,0.0,24-10-2023,18419900,90.0,11,24,10,,,,,,,,,,,,
