snapped_at,price,market_cap,total_volume
2023-02-16 00:00:00 UTC,0.021998041760809404,1450501.5229907113,7610.072018568062
2023-02-17 00:00:00 UTC,0.02044524296242736,1351324.8079872571,5511.471887611003
2023-02-18 00:00:00 UTC,0.020546478005538125,1354580.3432005947,6433.740557258126
2023-02-19 00:00:00 UTC,0.019931822046127538,1313520.9032099396,16877.245070184286
2023-02-20 00:00:00 UTC,0.020127446526790587,1333472.4701206065,3923.191702060054
2023-02-21 00:00:00 UTC,0.019769808921157695,1307338.4567399258,4672.9256584278455
2023-02-22 00:00:00 UTC,0.019156787812430843,1255181.4078072384,14443.683763944835
2023-02-23 00:00:00 UTC,0.019388062815666386,1282673.0348007213,10228.767077864968
2023-02-24 00:00:00 UTC,0.01982471597646644,1311267.5831884807,15966.632116908826
2023-02-25 00:00:00 UTC,0.018748628618715627,1396976.9610539712,12261.632589434725
2023-02-26 00:00:00 UTC,0.01834529076604809,1367727.6505268533,4275.490334655697
2023-02-27 00:00:00 UTC,0.018416144183160166,1371087.6250952336,2886.4549689008504
2023-02-28 00:00:00 UTC,0.017189021005357987,1277774.3767681946,15577.652314231713
2023-03-01 00:00:00 UTC,0.016470968656939897,1224051.0129646424,5638.978188500538
2023-03-02 00:00:00 UTC,0.016839281014724813,1256477.332209628,4634.836124565346
2023-03-03 00:00:00 UTC,0.01650992164142503,1229118.7085917145,2951.965986727804
2023-03-04 00:00:00 UTC,0.015592672823417338,1157882.4377816725,9742.507578761737
2023-03-05 00:00:00 UTC,0.01566860669935671,1166861.6689091183,4254.485598569829
2023-03-06 00:00:00 UTC,0.015935098289579164,1185365.5337720423,4635.24057092392
2023-03-07 00:00:00 UTC,0.01592552565982378,1186009.7457996306,1683.9783749623846
2023-03-08 00:00:00 UTC,0.015527994259665953,1156560.324723355,5541.214234963177
2023-03-09 00:00:00 UTC,0.015225213917969648,1131289.3997741994,4636.059740216808
2023-03-10 00:00:00 UTC,0.014554526589097767,1083505.1519797312,7885.07891660378
2023-03-11 00:00:00 UTC,0.014699789409836402,1096249.5290683354,67.65413824721081
2023-03-12 00:00:00 UTC,0.015839657214549156,1186673.3717905183,15697.606743755538
2023-03-13 00:00:00 UTC,0.016688978066210374,1242767.8780575823,7785.112113578885
2023-03-14 00:00:00 UTC,0.016906652623423477,1259138.5899830114,16143.78445592712
2023-03-15 00:00:00 UTC,0.0169932719827238,1273987.8385103766,4108.391619648983
2023-03-16 00:00:00 UTC,0.01535344314079561,1280535.0836674816,7542.867653392108
2023-03-17 00:00:00 UTC,0.01557023307369648,1298546.4844722743,5615.694886143896
2023-03-18 00:00:00 UTC,0.016809323654833768,1404602.085863278,8451.306444587344
2023-03-19 00:00:00 UTC,0.016182283420731334,1346926.3117104578,2369.8635719256495
2023-03-20 00:00:00 UTC,0.01679010887699445,1402134.9349151654,3066.0167062513246
2023-03-21 00:00:00 UTC,0.015871824613251886,1326168.658397471,3450.732089049168
2023-03-22 00:00:00 UTC,0.016307267079386872,1361403.442573424,4017.389656071452
2023-03-23 00:00:00 UTC,0.015396713208004805,1287773.1308031632,2090.786673525587
2023-03-24 00:00:00 UTC,0.01593959196429563,1329330.2636695036,2373.194809599305
2023-03-25 00:00:00 UTC,0.015442602004691842,1289926.2763463813,2549.22426527552
2023-03-26 00:00:00 UTC,0.01566990655930021,1311464.314801532,7412.760225173585
2023-03-27 00:00:00 UTC,0.01620331815006101,1357304.7039496598,3837.5797862972895
2023-03-28 00:00:00 UTC,0.015367223951023001,1282174.9655008533,3556.0672686786997
2023-03-29 00:00:00 UTC,0.01541302528663295,1284696.281263821,2274.8296583887604
2023-03-30 00:00:00 UTC,0.01702292486190621,1430331.7014615647,12309.880754597556
2023-03-31 00:00:00 UTC,0.017141968307715784,1433579.755368457,73487.6521371976
2023-04-01 00:00:00 UTC,0.020366112224136868,1703278.7992752853,28149.242277089423
2023-04-02 00:00:00 UTC,0.019115944692333308,1611660.5075341736,8220.291530827248
2023-04-03 00:00:00 UTC,0.019895520085233747,1639584.223927849,7154.92172359416
2023-04-04 00:00:00 UTC,0.018658737549521492,1559938.201527371,1380.8194600510558
2023-04-05 00:00:00 UTC,0.01827674577428647,1529185.5287596593,2204.4790515492773
2023-04-06 00:00:00 UTC,0.018075231610982716,1507760.0649629938,1247.4239634997746
2023-04-07 00:00:00 UTC,0.017889205828058016,1496138.3511487604,860.9010218813198
2023-04-08 00:00:00 UTC,0.017525986126177538,1465742.5575507183,2547.7354958067212
2023-04-09 00:00:00 UTC,0.01754025056653511,1465345.994225467,2741.995255568113
2023-04-10 00:00:00 UTC,0.017375834478133293,1454102.1670825577,1858.801527658658
2023-04-11 00:00:00 UTC,0.01782577955905591,1486715.3407673414,2700.9029220249854
2023-04-12 00:00:00 UTC,0.017586758275285216,1470599.5706977744,2382.3336254964047
2023-04-13 00:00:00 UTC,0.0170628502949544,1427206.0599227895,2541.6610532949867
2023-04-14 00:00:00 UTC,0.017591204200159673,1474738.2623705326,2618.0907287141017
2023-04-15 00:00:00 UTC,0.01774867578992454,1491239.2536251652,4411.007102981132
2023-04-16 00:00:00 UTC,0.01783043441137551,1648691.6392543456,3388.013985010078
2023-04-17 00:00:00 UTC,0.017851815834848413,1666363.1901689868,3604.1822943583147
2023-04-18 00:00:00 UTC,0.0175336733133793,1626425.752083193,2840.458074445298
2023-04-19 00:00:00 UTC,0.017217797827405183,1595635.564530478,19819.20680301959
2023-04-20 00:00:00 UTC,0.016067747411450107,1483004.2270136746,1992.9937993331803
2023-04-21 00:00:00 UTC,0.015788776415344163,1463816.0464936849,4114.367385749612
2023-04-22 00:00:00 UTC,0.015083769390873452,1399340.9300062815,1492.8178182858778
2023-04-23 00:00:00 UTC,0.015613376019981697,1447886.5019338173,2334.8006702242737
2023-04-24 00:00:00 UTC,0.015446315845563276,1432604.7010383827,3306.274659966218
2023-04-25 00:00:00 UTC,0.015420441891475779,1429572.8594455644,4346.346285876907
2023-04-26 00:00:00 UTC,0.0155579533625638,1443875.6851553656,2713.7422600037366
2023-04-27 00:00:00 UTC,0.015547905158343976,1445632.2276802238,3310.9354611610083
2023-04-28 00:00:00 UTC,0.016067013192176273,1509322.536718101,4076.483526039977
2023-04-29 00:00:00 UTC,0.015549925530363289,1445362.9978321623,3583.528864647092
2023-04-30 00:00:00 UTC,0.015035810343043304,1395970.4581874255,21400.914788830552
2023-05-01 00:00:00 UTC,0.015940431281187818,1480590.5964169013,8490.860392352564
2023-05-02 00:00:00 UTC,0.014645727787981037,1361374.0549385136,11258.165824490703
2023-05-03 00:00:00 UTC,0.014486350594545713,1345494.323004431,2303.9269726797875
2023-05-04 00:00:00 UTC,0.01457863599063904,1355030.450694278,5191.2717412560305
2023-05-05 00:00:00 UTC,0.014349831360466216,1323896.505659396,4651.753712359376
2023-05-06 00:00:00 UTC,0.014571313713545551,1351777.6246587955,1315.3943914053343
2023-05-07 00:00:00 UTC,0.01414710555771837,1314801.5135236725,349.86770377614437
2023-05-08 00:00:00 UTC,0.013787765633881297,1271419.6431862416,8434.326060184283
2023-05-09 00:00:00 UTC,0.012182420087753727,1131862.591437001,16730.61073262879
2023-05-10 00:00:00 UTC,0.011609512413716326,1079935.6179820148,10388.466088456245
2023-05-11 00:00:00 UTC,0.01190156092213773,1107713.0487844313,2886.3827980328847
